iter	Logloss
170	0.0005188524225
171	0.0005188491411
172	0.0005188472054
173	0.0005188447041
174	0.0005188414495
175	0.0005188393313
176	0.0005188393313
177	0.0005188393313
178	0.0005188393313
179	0.0005090127104
180	0.0005090127104
181	0.0005090127104
182	0.000509008511
183	0.000509008511
184	0.0005090060568
185	0.0005090060568
186	0.0005089995025
187	0.0005089995025
188	0.0005089960265
189	0.0005089960265
190	0.0005089940223
191	0.0005089922263
192	0.0005089922263
193	0.000508987323
194	0.0005089855776
195	0.0005089855776
196	0.0005089826744
197	0.0004993213613
198	0.0004993213613
199	0.0004993213613
200	0.0004993196819
201	0.0004993174062
202	0.0004993174062
203	0.0004993158205
204	0.000499313796
205	0.000499313796
206	0.000499313796
207	0.000499313796
208	0.0004993123422
209	0.0004993123422
210	0.0004993123422
211	0.0004993081886
212	0.0004993062129
213	0.0004993048195
214	0.0004993048195
215	0.0004993030385
216	0.0004992971639
217	0.0004992971639
218	0.0004992952586
219	0.0004992952586
220	0.0004992952586
221	0.0004992952586
222	0.0004992937747
223	0.0004992937747
224	0.0004992905004
225	0.0004992888332
226	0.0004992869858
227	0.0004992869858
228	0.0004992807098
229	0.0004992793454
230	0.0004992778728
231	0.0004992778728
232	0.0004992756007
233	0.000499274107
234	0.000499271617
235	0.0004992678447
236	0.0004992660239
237	0.0004992618272
238	0.0004992618272
239	0.0004992575567
240	0.0004992558935
241	0.0004992507039
242	0.0004992507039
243	0.0004992493833
244	0.0004992493833
245	0.0004992493833
246	0.0004992493833
247	0.0004992462803
248	0.0004992441475
249	0.0004992395667
250	0.0004992395667
251	0.0004992364633
252	0.0004992343754
253	0.0004992343754
254	0.0004992343754
255	0.0004992306786
256	0.000499223493
257	0.000499223493
258	0.000499223493
259	0.0004992215036
260	0.0004900824699
261	0.0004900808748
262	0.0004900808748
263	0.0004900766982
264	0.0004900741178
265	0.0004900707982
266	0.0004900685453
267	0.0004900685453
268	0.0004900655369
269	0.0004900641365
270	0.0004900641365
271	0.0004806897787
272	0.0004806878708
273	0.0004806851283
274	0.0004806851283
275	0.0004806795557
276	0.0004806765951
277	0.0004806746074
278	0.0004806746074
279	0.0004806723229
280	0.0004806723229
281	0.0004806723229
282	0.0004806704658
283	0.0004806687824
284	0.0004806687824
285	0.0004806672271
286	0.000480664295
287	0.000480664295
288	0.0004806606802
289	0.0004806587745
290	0.0004806560443
291	0.0004806517829
292	0.0004806501924
293	0.0004806473117
294	0.0004806473117
295	0.0004806473117
296	0.0004806456785
297	0.0004806456785
298	0.0004806456785
299	0.0004806428698
300	0.0004806428698
301	0.0004806411415
302	0.0004806411415
303	0.0004806394579
304	0.0004806394579
305	0.0004806360964
306	0.0004806360964
307	0.0004806341665
308	0.0004806312067
309	0.0004806297811
310	0.000480627039
311	0.000480627039
312	0.0004806244162
313	0.0004806231467
314	0.0004806210663
315	0.0004806196096
316	0.0004806177775
317	0.0004806157216
318	0.0004806157216
319	0.0004806157216
320	0.0004806116236
321	0.0004806080443
322	0.0004806080443
323	0.0004806080443
324	0.0004806080443
325	0.0004806047765
326	0.0004806047765
327	0.0004806013636
328	0.0004806013636
329	0.0004806013636
330	0.0004805997341
331	0.0004805997341
332	0.0004805929629
333	0.0004805915211
334	0.0004805915211
335	0.0004805852679
336	0.0004805786738
337	0.0004805771989
338	0.0004805757865
339	0.0004805731493
340	0.0004805669191
341	0.0004805669191
342	0.0004805634727
343	0.0004805612199
344	0.000480558429
345	0.0004805564048
346	0.0004805549159
347	0.0004805526447
348	0.0004805526447
349	0.0004805499803
350	0.0004805499803
351	0.0004805434918
352	0.0004805377208
353	0.0004805344428
354	0.0004805328161
355	0.0004805328161
356	0.0004805295172
357	0.0004805258904
358	0.0004805245998
359	0.0004805220172
360	0.0004805220172
361	0.0004805203945
362	0.0004805203945
363	0.0004805184601
364	0.0004805184601
365	0.0004805170849
366	0.0004805152088
367	0.0004805152088
368	0.0004805112472
369	0.0004805112472
370	0.0004805076526
371	0.0004805049496
372	0.0004805015896
373	0.0004805015896
374	0.0004805015896
375	0.0004805015896
376	0.0004805015896
377	0.0004805015896
378	0.0004804981045
379	0.0004804981045
380	0.0004804920326
381	0.0004804920326
382	0.0004804885236
383	0.0004804867979
384	0.0004804820218
385	0.0004804792486
386	0.0004804792486
387	0.0004804767306
388	0.0004804767306
389	0.0004804741265
390	0.0004804741265
391	0.0004804741265
392	0.0004804714916
393	0.000480468027
394	0.000480468027
395	0.0004804651555
396	0.0004804651555
397	0.0004804620709
398	0.0004804620709
399	0.0004804594555
400	0.0004804567808
401	0.0004804540866
402	0.0004804540866
403	0.0004804507737
404	0.0004804493199
405	0.0004804493199
406	0.0004804451753
407	0.0004804451753
408	0.0004804438445
409	0.0004804423458
410	0.0004804405565
411	0.0004804391656
412	0.0004804373703
413	0.0004804345434
414	0.0004804345434
415	0.0004804345434
416	0.0004804326758
417	0.0004804297889
418	0.0004804283548
419	0.0004804283548
420	0.000480427022
421	0.000480427022
422	0.000480427022
423	0.0004804251748
424	0.0004804251748
425	0.0004804178743
426	0.000480411007
427	0.000480411007
428	0.0004804077526
429	0.0004804048293
430	0.0004804012549
431	0.0004803993633
432	0.000480398082
433	0.0004803952637
434	0.000480388052
435	0.0004803854396
436	0.0004803854396
437	0.0004803854396
438	0.0004803854396
439	0.0004803818422
440	0.0004803790538
441	0.0004803790538
442	0.000480375595
443	0.0004803737738
444	0.0004803703429
445	0.0004803689039
446	0.0004803659164
447	0.0004803623548
448	0.0004803587615
449	0.0004803573055
450	0.0004803558284
451	0.0004803492684
452	0.0004803492684
453	0.0004803492684
454	0.0004803492684
455	0.0004803474493
456	0.0004803474493
457	0.0004803437614
458	0.0004803424021
459	0.0004803406577
460	0.0004803406577
461	0.0004803406577
462	0.0004803391321
463	0.0004803363285
464	0.0004803363285
465	0.0004803363285
466	0.0004803346414
467	0.0004803346414
468	0.0004803346414
469	0.0004803346414
470	0.0004803329616
471	0.0004803293834
472	0.0004803293834
473	0.0004803280396
474	0.0004803213927
475	0.0004803184937
476	0.0004803184937
477	0.0004803184937
478	0.0004803170351
479	0.0004803137319
480	0.0004803122599
481	0.0004803122599
482	0.0004803052954
483	0.0004803052954
484	0.0004803052954
485	0.0004803052954
486	0.0004803021022
487	0.0004803021022
488	0.0004803006364
489	0.0004802988438
490	0.0004802970109
491	0.0004802952327
492	0.0004802952327
493	0.0004802952327
494	0.0004802952327
495	0.0004802952327
496	0.0004802952327
497	0.0004802917772
498	0.0004802899513
499	0.0004802827519
500	0.0004802827519
501	0.0004802827519
502	0.0004802810231
503	0.0004802793491
504	0.0004802793491
505	0.0004802763442
506	0.0004802728539
507	0.0004802710707
508	0.0004802710707
509	0.0004802710707
510	0.0004802693835
511	0.0004802693835
512	0.0004802693835
513	0.0004802676002
514	0.0004802659777
515	0.0004802659777
516	0.0004802659777
517	0.0004802659777
518	0.0004802641063
519	0.0004802641063
520	0.0004802641063
521	0.0004802623841
522	0.0004802606335
523	0.0004802606335
524	0.0004802606335
525	0.0004802606335
526	0.0004802606335
527	0.0004802570716
528	0.0004802570716
529	0.0004802570716
530	0.0004802535022
531	0.0004802535022
532	0.0004802535022
533	0.0004802535022
534	0.0004802517778
535	0.0004802481987
536	0.0004802464929
537	0.000480244806
538	0.0004802430876
539	0.0004802394576
540	0.0004802394576
541	0.0004802376931
542	0.0004802376931
543	0.0004802376931
544	0.0004802376931
545	0.0004802376931
546	0.0004802341498
547	0.0004802306366
548	0.0004802306366
549	0.0004802288741
550	0.0004802253545
551	0.0004802217941
552	0.0004802217941
553	0.00048022007
554	0.0004802165903
555	0.0004802165903
556	0.0004802130721
557	0.0004802095224
558	0.000480206056
559	0.000480206056
560	0.0004802025639
561	0.0004801991284
562	0.0004801991284
563	0.0004801991284
564	0.0004801973685
565	0.0004801938443
566	0.0004801902668
567	0.0004801885025
568	0.0004801885025
569	0.0004801849836
570	0.0004801831973
571	0.0004801796082
572	0.0004801778209
573	0.0004801778209
574	0.0004801778209
575	0.0004801743391
576	0.0004801726357
577	0.0004801726357
578	0.0004801692149
579	0.000480167453
580	0.000480167453
581	0.0004801638756
582	0.0004801638756
583	0.0004801638756
584	0.0004801638756
585	0.0004801603155
586	0.0004801585561
587	0.0004801585561
588	0.0004801568148
589	0.0004801568148
590	0.0004801533377
591	0.0004801533377
592	0.0004801497904
593	0.0004801497904
594	0.0004801497904
595	0.0004801480236
596	0.0004801480236
597	0.0004801462332
598	0.0004801462332
599	0.0004801444764
600	0.0004801444764
601	0.0004801444764
602	0.0004801409874
603	0.0004801374872
604	0.0004801339515
605	0.0004801321752
606	0.0004801304139
607	0.0004801286488
608	0.0004801286488
609	0.0004801269
610	0.0004801251333
611	0.0004801233475
612	0.0004801233475
613	0.0004801233475
614	0.000480121548
615	0.0004801197417
616	0.0004801161998
617	0.0004801144532
618	0.0004801126538
619	0.0004801126538
620	0.0004801126538
621	0.0004801126538
622	0.0004801126538
623	0.0004801126538
624	0.0004801126538
625	0.0004801090799
626	0.0004801072957
627	0.0004801037722
628	0.0004801019843
629	0.0004801019843
630	0.0004801001988
631	0.0004801001988
632	0.0004800984146
633	0.0004800966534
634	0.0004800966534
635	0.0004800948656
636	0.0004800913373
637	0.0004800913373
638	0.000480087825
639	0.0004800842284
640	0.0004800806413
641	0.0004800788573
642	0.0004800788573
643	0.0004800770696
644	0.0004800752706
645	0.0004800752706
646	0.0004800734929
647	0.0004800699572
648	0.0004800699572
649	0.0004800681514
650	0.0004800663521
651	0.0004800645682
652	0.0004800573321
653	0.0004800537306
654	0.0004800519295
655	0.0004800501315
656	0.0004800465304
657	0.0004800447317
658	0.0004800429504
659	0.0004800429504
660	0.0004800429504
661	0.0004800429504
662	0.0004800429504
663	0.0004800411654
664	0.0004800393598
665	0.0004800375543
666	0.0004800375543
667	0.0004800339749
668	0.000480032172
669	0.000480032172
670	0.0004800303907
671	0.00048002679
672	0.0004800232462
673	0.0004800232462
674	0.0004800214408
675	0.0004800178343
676	0.000480016029
677	0.0004800142443
678	0.000480010638
679	0.0004800070429
680	0.000480003426
681	0.0004799998091
682	0.0004799980066
683	0.0004799962084
684	0.0004799926083
685	0.0004799853881
686	0.0004799817717
687	0.0004799799743
688	0.0004799763687
689	0.0004799691492
690	0.0004799673494
691	0.0004799673494
692	0.0004799673494
693	0.0004799637441
694	0.000479956525
695	0.000479952931
696	0.0004799493259
697	0.0004799493259
698	0.0004799457209
699	0.0004799457209
700	0.0004799439164
701	0.0004799421143
702	0.0004799421143
703	0.0004799403098
704	0.0004799385052
705	0.0004799385052
706	0.0004799367007
707	0.0004799348962
708	0.0004799330917
709	0.0004799312873
710	0.00047992771
711	0.0004799240947
712	0.0004799204902
713	0.0004799168751
714	0.0004799150708
715	0.0004799132742
716	0.0004799096592
717	0.000479907855
718	0.0004799042401
719	0.0004799024359
720	0.0004799006318
721	0.0004798988276
722	0.0004798952129
723	0.0004798915983
724	0.0004798897994
725	0.0004798897994
726	0.0004798879953
727	0.0004798843916
728	0.0004798825876
729	0.0004798807913
730	0.0004798789874
731	0.0004798771835
732	0.0004798753796
733	0.0004798717654
734	0.0004798699615
735	0.0004798663474
736	0.0004798627334
737	0.0004798591301
738	0.0004798573264
739	0.0004798555227
740	0.0004798519089
741	0.0004798501053
742	0.0004798483017
743	0.000479844688
744	0.0004798410744
745	0.0004798374609
746	0.0004798338474
747	0.000479832044
748	0.0004798302405
749	0.0004798266272
750	0.0004798248238
751	0.0004798212106
752	0.0004798175975
753	0.0004798139845
754	0.0004798103715
755	0.0004798085683
756	0.0004798049554
757	0.0004798031523
758	0.0004797995395
759	0.0004797959268
760	0.0004797923142
761	0.0004797887017
762	0.0004797850893
763	0.0004797832863
764	0.0004797814834
765	0.000479777871
766	0.0004797760682
767	0.0004797742653
768	0.0004797742653
769	0.0004797724624
770	0.0004797706596
771	0.0004797706596
772	0.0004797688568
773	0.0004797652448
774	0.0004797652448
775	0.0004797652448
776	0.000479763442
777	0.0004797598301
778	0.0004797562182
779	0.0004797562182
780	0.0004797562182
781	0.0004797562182
782	0.0004797562182
783	0.0004797562182
784	0.0004797562182
785	0.0004797544155
786	0.0004797526129
787	0.0004797490012
788	0.0004797471986
789	0.000479745396
790	0.0004797417844
791	0.0004797399819
792	0.0004797381794
793	0.000479734568
794	0.0004797309566
795	0.0004797273454
796	0.0004797237341
797	0.0004797219318
798	0.0004797183207
799	0.0004797147097
800	0.0004797110988
801	0.0004797074879
802	0.0004797056857
803	0.000479702075
804	0.0004796984643
805	0.0004796948536
806	0.0004796930516
807	0.0004796894411
808	0.0004796858307
809	0.0004796822203
810	0.00047967861
811	0.0004796768082
812	0.000479673198
813	0.0004796713962
814	0.0004796677861
815	0.0004796641761
816	0.0004796605662
817	0.0004796569564
818	0.0004796533466
819	0.0004796497369
820	0.0004796461273
821	0.0004796425177
822	0.0004796389083
823	0.0004796352989
824	0.0004796316895
825	0.0004796280803
826	0.0004796244711
827	0.000479620862
828	0.000479617253
829	0.000479613644
830	0.0004796100351
831	0.0004796064263
832	0.0004796028176
833	0.0004795992089
834	0.0004795956003
835	0.0004795919918
836	0.0004795883834
837	0.000479584775
838	0.0004795811667
839	0.0004795793658
840	0.0004795757576
841	0.0004795739568
842	0.000479572156
843	0.000479568548
844	0.00047956494
845	0.0004795613321
846	0.0004795577243
847	0.0004795541166
848	0.0004795505089
849	0.0004795469013
850	0.0004795432938
851	0.0004795396863
852	0.0004795360789
853	0.0004795342785
854	0.0004795306713
855	0.0004795270641
856	0.0004795234569
857	0.0004795198499
858	0.0004795162429
859	0.000479512636
860	0.0004795090292
861	0.0004795054225
862	0.0004795018158
863	0.0004794982092
864	0.0004794946027
865	0.0004794909962
866	0.0004794873898
867	0.0004794837835
868	0.0004794801773
869	0.0004794765711
870	0.000479472965
871	0.000479469359
872	0.0004794657531
873	0.0004794621472
874	0.0004794585414
875	0.0004794549357
876	0.00047945133
877	0.0004794477245
878	0.000479444119
879	0.0004794405135
880	0.0004794369082
881	0.0004794333029
882	0.0004794296977
883	0.0004794296977
884	0.0004794296977
885	0.0004794296977
886	0.0004794296977
887	0.0004794296977
888	0.0004794296977
889	0.0004794296977
890	0.0004794296977
891	0.0004794296977
892	0.0004794296977
893	0.0004794296977
894	0.0004794296977
895	0.0004794296977
896	0.0004794296977
897	0.0004794296977
898	0.0004794296977
899	0.0004794296977
900	0.0004794296977
901	0.0004794296977
902	0.0004794296977
903	0.0004794296977
904	0.0004794296977
905	0.0004794296977
906	0.0004794296977
907	0.0004794296977
908	0.0004794296977
909	0.0004794296977
910	0.0004794296977
911	0.0004794296977
912	0.0004794296977
913	0.0004794296977
914	0.0004794296977
915	0.0004794296977
916	0.0004794296977
917	0.0004794296977
918	0.0004794296977
919	0.0004794296977
920	0.0004794296977
921	0.0004794296977
922	0.0004794296977
923	0.0004794296977
924	0.0004794296977
925	0.0004794296977
926	0.0004794296977
927	0.0004794296977
928	0.0004794296977
929	0.0004794296977
930	0.0004794296977
931	0.0004794296977
932	0.0004794296977
933	0.0004794296977
934	0.0004794296977
935	0.0004794296977
936	0.0004794296977
937	0.0004794296977
938	0.0004794296977
939	0.0004794296977
940	0.0004794296977
941	0.0004794296977
942	0.0004794296977
943	0.0004794296977
944	0.0004794296977
945	0.0004794296977
946	0.0004794296977
947	0.0004794296977
948	0.0004794296977
949	0.0004794296977
950	0.0004794296977
951	0.0004794296977
952	0.0004794296977
953	0.0004794296977
954	0.0004794296977
955	0.0004794296977
956	0.0004794296977
957	0.0004794296977
958	0.0004794296977
959	0.0004794296977
960	0.0004794296977
961	0.0004794296977
962	0.0004794278984
963	0.0004794278984
964	0.0004794278984
965	0.0004794278984
966	0.0004794278984
967	0.0004794278984
968	0.0004794278984
969	0.0004794278984
970	0.0004794278984
971	0.0004794278984
972	0.0004794278984
973	0.0004794278984
974	0.000479426099
975	0.000479426099
976	0.000479426099
977	0.000479426099
978	0.0004794242997
979	0.0004794242997
980	0.0004794242997
981	0.0004794242997
982	0.0004794242997
983	0.0004794242997
984	0.0004794225004
985	0.0004794225004
986	0.0004794225004
987	0.0004794207012
988	0.0004794189019
989	0.0004794189019
990	0.0004794189019
991	0.0004794189019
992	0.0004794171027
993	0.0004794171027
994	0.0004794171027
995	0.0004794171027
996	0.0004794171027
997	0.0004794171027
998	0.0004794171027
999	0.0004794171027
